lagged_ret,vol_5d,target,ticker
0.002223092673748761,0.005404292606040264,0,HDFCBANK.NS
-0.005165735032823582,0.00461262153795073,0,HDFCBANK.NS
0.0058340796837741404,0.004058471430743548,0,HDFCBANK.NS
0.002338250411906495,0.004638310435257021,1,HDFCBANK.NS
-0.003908208782745892,0.007726936791862662,1,HDFCBANK.NS
0.013808600832107443,0.006765206373524585,1,HDFCBANK.NS
-0.0003900315826106393,0.006642193153415893,1,HDFCBANK.NS
0.003001236497852,0.006920377747938372,1,HDFCBANK.NS
-0.001286626408101399,0.007993270226983715,1,HDFCBANK.NS
0.015580028774170751,0.006964456215547972,1,HDFCBANK.NS
0.008083577950127374,0.008495590052753051,0,HDFCBANK.NS
0.019139539375109926,0.007829864989105621,0,HDFCBANK.NS
0.010682425828191677,0.005780621835574507,0,HDFCBANK.NS
0.004687986523075782,0.005693943408209583,0,HDFCBANK.NS
0.006249729281961658,0.006597727707016945,0,HDFCBANK.NS
0.0024451300875132365,0.010841405476207756,0,HDFCBANK.NS
-0.017269928012657254,0.010659340682785371,0,HDFCBANK.NS
-0.011753590794554736,0.009752512629102083,0,HDFCBANK.NS
-0.0033775675513509906,0.0110906060466455,0,HDFCBANK.NS
-0.02560535132398034,0.008097114923452558,0,HDFCBANK.NS
-0.014476750506686953,0.009171594139413297,1,HDFCBANK.NS
-0.02404009922405448,0.018948285288760674,1,HDFCBANK.NS
0.020552656239938738,0.018647882731374896,1,HDFCBANK.NS
-0.010841648920968061,0.02015245619545285,1,HDFCBANK.NS
0.017910150165874494,0.019258320170454757,1,HDFCBANK.NS
-0.00685753317244131,0.016115661604244557,1,HDFCBANK.NS
0.02247123989283173,0.01511117879163139,1,HDFCBANK.NS
-0.002369529134962467,0.012625420276753103,1,HDFCBANK.NS
0.009322552378198568,0.01483937807977113,1,HDFCBANK.NS
