Date,APOLLOHOSP.NS,AXISBANK.NS,CIPLA.NS,DIVISLAB.NS,DRREDDY.NS,HCLTECH.NS,HDFCBANK.NS,ICICIBANK.NS,INFY.NS,KOTAKBANK.NS,SBIN.NS,SUNPHARMA.NS,TCS.NS,TECHM.NS,WIPRO.NS,^NSEI
2023-02-14,4227.86279296875,868.4493408203125,1000.809326171875,2739.920654296875,889.6923217773438,1003.4119873046875,805.3303833007812,844.3948364257812,1461.213134765625,352.9844055175781,511.5188903808594,978.8043823242188,3218.93701171875,922.7117919921875,189.46644592285156,17929.849609375
2023-02-15,4444.8095703125,866.0057983398438,1003.1937866210938,2770.248291015625,886.0558471679688,1010.0541381835938,803.6945190429688,849.761962890625,1464.6983642578125,356.005126953125,512.843017578125,967.7694702148438,3237.8359375,976.82275390625,190.54214477539062,18015.849609375
2023-02-16,4598.56884765625,862.4651489257812,1007.767822265625,2823.296875,885.947998046875,1005.8192749023438,800.7835083007812,848.4446411132812,1469.0546875,356.49359130859375,510.8095703125,967.5263671875,3272.231689453125,1030.477783203125,191.71141052246094,18035.849609375
2023-02-17,4570.39306640625,852.6412963867188,998.2789306640625,2777.364013671875,884.1935424804688,989.2362060546875,796.7657470703125,841.8089599609375,1452.54638671875,350.7712097167969,502.2031555175781,957.1720581054688,3219.90234375,1029.5203857421875,190.0276641845703,17944.19921875
2023-02-20,4566.33154296875,844.5127563476562,938.1826782226562,2846.85205078125,877.2244262695312,994.71923828125,789.283447265625,831.5137329101562,1460.4794921875,346.3946533203125,496.67041015625,957.0748291015625,3207.1650390625,1043.1962890625,190.37844848632812,17844.599609375
2023-02-21,4458.82421875,841.8198852539062,940.0805053710938,2864.5185546875,879.4494018554688,985.357666015625,792.24267578125,833.5630493164062,1448.602783203125,344.9790344238281,495.0625915527344,944.6300659179688,3173.78076171875,1034.306884765625,188.36732482910156,17826.69921875
2023-02-22,4406.38232421875,831.1481323242188,936.7715454101562,2866.4326171875,877.596923828125,974.1240234375,776.7009887695312,818.9741821289062,1432.36962890625,339.06719970703125,488.34759521484375,941.6646728515625,3128.303466796875,1026.3294677734375,184.8127899169922,17554.30078125
2023-02-23,4405.341796875,842.1190185546875,934.581787109375,2819.959716796875,872.2842407226562,975.684326171875,771.4321899414062,819.462158203125,1422.1893310546875,340.3831481933594,492.74542236328125,945.5051879882812,3139.5693359375,1029.1558837890625,184.2515411376953,17511.25
2023-02-24,4433.70556640625,849.1505126953125,936.0416259765625,2861.181396484375,880.4197387695312,976.130126953125,764.5514526367188,819.413330078125,1422.1436767578125,338.419189453125,492.792724609375,943.5606689453125,3127.291259765625,1020.2208862304688,183.94752502441406,17465.80078125
2023-02-27,4403.0615234375,852.0926513671875,924.7523193359375,2805.5322265625,866.6776123046875,966.4119873046875,766.4521484375,835.7098999023438,1384.220458984375,344.13165283203125,499.0820617675781,938.2619018554688,3064.2021484375,1015.6165161132812,182.56781005859375,17392.69921875
2023-02-28,4365.27587890625,841.8697509765625,882.1253662109375,2773.241943359375,846.21142578125,960.7505493164062,769.6759643554688,834.197265625,1364.2728271484375,344.78961181640625,494.4478454589844,930.0465087890625,3046.728515625,1003.1260375976562,181.02438354492188,17303.94921875
2023-03-01,4377.32568359375,862.8641357421875,875.5073852539062,2792.576904296875,851.6220092773438,981.702392578125,768.9302368164062,835.6123046875,1372.068603515625,347.9100341796875,507.593994140625,932.6715087890625,3113.726318359375,1027.423583984375,182.8484344482422,17450.900390625
